,word,average/std,percent_std,rating,word_count,divisor,percent,type,normilization_divisor,normilized_percent,mean,median,mode,zeros,total_word_count,percent_average
170698,ukey,0.6632708566424632,6.534911999730475e-05,,,,,1,0.0004334416680144344,0.0,4.794952159335687,11,3,4,19.0,4334.416680144343
170709,wordsu,0.6632708566424632,6.534911999730475e-05,,,,,1,0.0004334416680144344,0.0,4.794952159335687,11,3,4,19.0,4334.416680144343
170720,usummarized,0.6632708566424632,6.534911999730475e-05,,,,,1,0.0004334416680144344,0.0,4.794952159335687,11,3,4,19.0,4334.416680144343
170731,opinionu,0.6632708566424632,6.534911999730475e-05,,,,,1,0.0004334416680144344,0.0,4.794952159335687,11,3,4,19.0,4334.416680144343
170742,explainedu,0.6632708566424632,6.534911999730475e-05,,,,,1,0.0004334416680144344,0.0,4.794952159335687,11,3,4,19.0,4334.416680144343
170753,uverbose,0.6632708566424632,6.534911999730475e-05,,,,,1,0.0004334416680144344,0.0,4.794952159335687,11,3,4,19.0,4334.416680144343
170764,assessmentu,0.6632708566424632,6.534911999730475e-05,,,,,1,0.0004334416680144344,0.0,4.794952159335687,11,3,4,19.0,4334.416680144343
170775,scheduling,0.7538279613902192,2.0117497194856847e-05,,,,,1,0.0001516513189867239,0.0,9.822675179964964,11,11,6,19.0,1516.5131898672391
170786,glasgow,0.5760329429845928,1.808906260648147e-05,,,,,1,0.0001041989596904407,0.0,8.757623375431967,11,8,7,19.0,1041.989596904407
170797,fullfilling,0.7561978131273329,1.807367093192323e-05,,,,,1,0.00013667270433903394,0.0,9.753665982821794,11,11,7,19.0,1366.727043390339
170808,unabashedly,1.138927204944152,1.5874766371234445e-05,,,,,1,0.00018080203292331464,0.0,8.48356550121293,11,11,6,19.0,1808.0203292331464
170819,oblique,0.8213673390302202,7.101882889207365e-05,,,,,1,0.0005833254650812505,0.0,3.9225868756563886,11,2,6,19.0,5833.254650812505
170830,czar,0.7084489455105826,3.7249948697003275e-05,,,,,1,0.0002638968687471527,0.0,6.235648921146294,11,4,6,19.0,2638.9686874715276
170841,comically,0.7101404017172197,4.7177911834304276e-05,,,,,1,0.0003350294126219241,0.0,5.1541382558871165,11,5,5,19.0,3350.2941262192408
170852,divertido,0.7229640595335532,3.312369786622144e-05,,,,,1,0.00023947243076126345,0.0,6.089266344399053,11,3,5,19.0,2394.724307612635
170863,amended,0.8228529644246401,2.914940866514937e-05,,,,,1,0.00023985677331343446,0.0,7.403795782774252,11,5,5,19.0,2398.5677331343445
170874,'wargame',1.1467444006719174,1.4626273888501956e-05,,,,,1,0.00016772597684333492,0.0,8.17924398020193,11,7,5,19.0,1677.259768433349
170885,'fiddly',1.3342359673574404,1.6710157438684862e-05,,,,,1,0.00022295293074898825,0.0,6.7423271628615735,11,4,6,19.0,2229.5293074898827
170896,rediscovering,0.8542873749791978,1.553339506380491e-05,,,,,1,0.00013269983293572727,0.0,9.508716960465264,11,11,6,19.0,1326.9983293572723
170907,factored,0.7608664102791406,3.914960884605477e-05,,,,,1,0.00029787622346530174,0.0,5.598603424484605,11,3,6,19.0,2978.7622346530165
170918,vroom,0.5383564161601893,7.2502431004144e-05,,,,,1,0.00039032148918292367,0.0,4.039242822742288,11,2,5,19.0,3903.2148918292373
170929,team-building,1.3095917437023294,1.285347705442656e-05,,,,,1,0.00016832807428344363,0.0,7.654995922752596,11,7,6,19.0,1683.280742834436
170940,scott's,0.5951820128067227,2.6472546017590564e-05,,,,,1,0.0001575598322286814,0.0,10.165665207192426,11,11,6,19.0,1575.5983222868142
170951,impetus,0.9856080615470044,2.2249637834345873e-05,,,,,1,0.00021929422416032526,0.0,7.265745277013412,11,6,4,19.0,2192.942241603252
170962,resource-gathering,1.208632949955898,1.847483582239036e-05,,,,,1,0.0002232929531996656,0.0,6.417790469034487,11,4,5,19.0,2232.9295319966564
170973,wrangle,1.0284099378238831,2.2473600859796945e-05,,,,,1,0.00023112074462902537,0.0,6.487508034829011,11,5,5,19.0,2311.2074462902538
170984,delux,0.8524729627152735,1.4378207090935085e-05,,,,,1,0.0001225703279734319,0.0,8.628770085000975,11,9,7,19.0,1225.703279734319
170995,inefficiently,0.8296034356772447,4.3900822181533294e-05,,,,,1,0.0003642027291085581,0.0,4.725581720733957,11,4,6,19.0,3642.0272910855815
171006,ethical,1.0897389426232504,2.0429100257563872e-05,,,,,1,0.00022262386113422025,0.0,7.232690001480308,11,5,3,19.0,2226.238611342203
171017,etched,0.6475865394382693,2.6465986032998417e-05,,,,,1,0.00017139016307931012,0.0,9.817095139570027,11,11,6,19.0,1713.9016307931013
171028,leaching,0.7598975109537388,2.8256937699703606e-05,,,,,1,0.00021472376625179644,0.0,6.874212894594222,11,5,6,19.0,2147.237662517964
171039,shedding,0.93921123845376,2.383222716116762e-05,,,,,1,0.00022383495587151574,0.0,6.125019358781685,11,5,6,19.0,2238.3495587151574
171050,schizophrenic,0.8472282720304191,2.265040566872922e-05,,,,,1,0.00019190064055505464,0.0,6.740263773923951,11,6,6,19.0,1919.0064055505466
171061,controlarea,0.8196955904248842,1.839148327267432e-05,,,,,1,0.00015075417739984152,0.0,9.47052435132935,11,11,5,19.0,1507.541773998415
171072,arkham's,0.8723844341581773,3.383198088452715e-05,,,,,1,0.0002951449350039849,0.0,6.189368057573019,11,4,4,19.0,2951.44935003985
171083,stratigic,0.8696001380295773,3.16709705940826e-05,,,,,1,0.0002754108040014491,0.0,5.812215779425242,11,3,6,19.0,2754.1080400144906
171094,devestating,1.114933673566446,2.0102034885463565e-05,,,,,1,0.00022412435601010749,0.0,7.321848571811297,11,4,4,19.0,2241.243560101075
171105,pivot,1.0138366238943202,1.920678088904053e-05,,,,,1,0.00019472537892422802,0.0,7.520907248921074,11,4,6,19.0,1947.2537892422797
171116,unchallenged,0.7680241078452762,3.359743656122527e-05,,,,,1,0.000258036412408233,0.0,6.442602961864241,11,4,4,19.0,2580.3641240823304
171127,dishwater,0.8246210861203719,0.0001169877813145436,,,,,1,0.0009647059129041148,0.0,3.494250375594765,11,3,4,19.0,9647.059129041148
171138,rears,0.9707272884074186,3.2041161299307536e-05,,,,,1,0.00031103229625501535,0.0,6.030020524564184,11,3,4,19.0,3110.3229625501535
171149,grande's,0.9594272813120536,3.50804142324885e-05,,,,,1,0.0003365710645437711,0.0,5.820743778004551,11,3,5,19.0,3365.7106454377113
171160,jess',1.0569094450099583,1.5902405365686908e-05,,,,,1,0.00016807402429371533,0.0,6.959094735322662,11,6,6,19.0,1680.7402429371539
171171,sidekick,0.6848008350730054,1.8471839813075005e-05,,,,,1,0.0001264953132932855,0.0,9.796269309568745,11,9,6,19.0,1264.953132932855
171182,aching,0.8245083420144004,3.302334910555476e-05,,,,,1,0.0002722802681878368,0.0,6.282109856069194,11,3,5,19.0,2722.802681878369
171193,judge's,0.7307595311381412,5.786044145101802e-05,,,,,1,0.0004228206906619179,0.0,4.644924498079292,11,4,5,19.0,4228.20690661918
171204,piecing,0.8725807277682184,3.470037007485294e-05,,,,,1,0.00030278874173741684,0.0,6.47533553658082,11,4,5,19.0,3027.8874173741688
171215,dwindles,1.0386254299532898,2.0127653860605327e-05,,,,,1,0.00020905093144922202,0.0,7.033491428049704,11,4,6,19.0,2090.5093144922207
171226,unseat,0.6990588768439964,2.1928742990894047e-05,,,,,1,0.00015329482445815049,0.0,9.7219442854235,11,11,5,19.0,1532.948244581505
171237,passfail,0.9905295606087248,3.389340523630773e-05,,,,,1,0.0003357241979625334,0.0,5.491735395850552,11,3,5,19.0,3357.2419796253344
171248,dictionaries,0.7335177486450578,3.150199272062308e-05,,,,,1,0.00023107270778264434,0.0,6.2066584667138365,11,5,5,19.0,2310.727077826443
171259,meditative,0.926311434234086,1.7442800992340208e-05,,,,,1,0.00016157466004274398,0.0,9.06448903304095,11,10,6,19.0,1615.7466004274402
171270,gimli,0.8446253535264429,3.1447346584334114e-05,,,,,1,0.00026561226226261774,0.0,7.99964049302758,11,11,7,19.0,2656.122622626177
171281,umpteenth,0.7269731174900201,6.457033393199184e-05,,,,,1,0.00046940896955911744,0.0,4.834975318038095,11,3,4,19.0,4694.089695591174
171292,pauses,0.7075092860197628,3.30956903049922e-05,,,,,1,0.00023415508218016214,0.0,5.508172182204739,11,3,6,19.0,2341.550821801621
171303,brokenness,0.8580968761283158,3.872020794241303e-05,,,,,1,0.0003322568947842341,0.0,5.543991090575207,11,3,5,19.0,3322.568947842341
171314,coupling,0.7571477249141915,3.6953932405720304e-05,,,,,1,0.0002797958584762394,0.0,5.568921860348292,11,3,5,19.0,2797.9585847623944
171325,chelsea,0.6750107629583165,8.383009935539052e-05,,,,,1,0.0005658621932475362,0.0,4.301058383890152,11,2,5,19.0,5658.621932475363
171336,progeny,0.4989226607295988,0.00014734010427991742,,,,,1,0.0007351131685951296,0.0,2.9612545709405693,11,2,6,19.0,7351.131685951296
171347,92mm,0.8196761485977435,1.5951819330293963e-05,,,,,1,0.00013075325831782392,0.0,9.544205507245845,11,10,6,19.0,1307.5325831782395
171358,bowing,1.1069261224411484,1.490266429358013e-05,,,,,1,0.00016496148400534807,0.0,8.214393996164622,11,6,4,19.0,1649.614840053481
171369,wuste,1.1384114540992325,1.1535936939192793e-05,,,,,1,0.00013132642745343514,0.0,8.497161718127682,11,9,6,19.0,1313.2642745343512
171380,mischievous,0.9873653784602068,1.9114300496954106e-05,,,,,1,0.00018872798544177207,0.0,7.611033603949463,11,4,5,19.0,1887.279854417721
171391,deck's,0.8156773038793318,3.422024188078063e-05,,,,,1,0.0002791267463541373,0.0,5.988515268941568,11,3,6,19.0,2791.2674635413728
171402,blossoms,0.659655777156357,2.2601000632875784e-05,,,,,1,0.00014908880636990994,0.0,9.933199451318146,11,11,6,19.0,1490.888063699099
171413,codex,0.906758899704587,2.452723685975309e-05,,,,,1,0.00022240290307743498,0.0,7.631779716612591,11,10,6,19.0,2224.02903077435
171424,stymie,1.0938483915173651,1.6401782304301106e-05,,,,,1,0.00017941063191577748,0.0,7.314363615150095,11,10,5,19.0,1794.1063191577748
171435,defer,1.070509826778906,1.8429067984841405e-05,,,,,1,0.00019728498376149253,0.0,6.934662685048071,11,4,6,19.0,1972.8498376149255
171446,color959595size7deutscher,0.9523829141649408,1.4408054880952256e-05,,,,,1,0.00013721985294969707,0.0,9.163486098051482,11,10,5,19.0,1372.1985294969707
171457,again',0.798655364021413,4.398877383917483e-05,,,,,1,0.0003513187018338179,0.0,4.861127973876341,11,4,5,19.0,3513.1870183381784
171468,theben,1.1423469792130558,1.3894794054797614e-05,,,,,1,0.00015872676015285585,0.0,7.356909379448473,11,7,6,19.0,1587.2676015285583
171479,50100,0.7408686463414949,1.5136528623700742e-05,,,,,1,0.00011214179471750457,0.0,8.47092969580347,11,9,7,19.0,1121.4179471750458
171490,compass,1.0589740015619915,1.4641048015795114e-05,,,,,1,0.00015504489204347808,0.0,7.301433686693787,11,7,6,19.0,1550.448920434781
171501,card-only,0.7838361759121971,1.862417424225204e-05,,,,,1,0.00014598301517569282,0.0,9.71555406626181,11,11,6,19.0,1459.830151756928
171512,reimplements,0.9647427339943928,3.309672723858067e-05,,,,,1,0.0003192982712241501,0.0,5.348998789240503,11,3,5,19.0,3192.9827122415013
171523,cashed,0.7261290506193229,3.4911725883056386e-05,,,,,1,0.00025350418370945774,0.0,6.223920501084055,11,4,6,19.0,2535.041837094577
171534,bd6-5,0.5007718077357071,2.9453753682421754e-05,,,,,1,0.00014749609476148577,0.0,10.000468360871968,11,10,6,19.0,1474.9609476148576
171545,soundtrackon,0.3779824496431887,6.544285970232951e-05,,,,,1,0.00024736252421942025,0.0,10.871224449790104,11,11,8,19.0,2473.625242194203
171556,carter,1.0350761572659404,1.951655308842092e-05,,,,,1,0.00020201118773839445,0.0,8.200754919660355,11,11,6,19.0,2020.111877383945
171567,shouldn’t,0.9418967794863424,1.8991007919940926e-05,,,,,1,0.0001788756919899198,0.0,8.256859721921462,11,6,5,19.0,1788.756919899198
171578,inputs,1.156585615585505,2.441584113439673e-05,,,,,1,0.00028239010648464135,0.0,6.830191507381876,11,6,5,19.0,2823.901064846413
171589,abc,0.8690127768333553,4.26417578809775e-05,,,,,1,0.00037056232425203875,0.0,5.331744599396191,11,4,4,19.0,3705.6232425203875
171600,creator,1.2822718469303502,0.00010270726108976757,,,,,1,0.0013169862937073393,0.0,7.416164291042737,11,11,3,108.0,13169.862937073392
171611,interminable,0.96510488718944,0.0004799742962843787,,,,,1,0.0046322553906936615,0.0,3.7431282053240325,11,2,1,108.0,46322.55390693661
171622,deceit,1.441752852676956,9.405913398749162e-05,,,,,1,0.0013561002474679006,0.0,6.743845490921647,11,3,2,108.0,13561.002474679006
171633,8-9,1.314613325508097,9.726865624221144e-05,,,,,1,0.0012787067165027752,0.0,7.117416625079001,11,10,3,108.0,12787.06716502775
171644,brian,2.576710416448792,4.37205532628516e-05,,,,,1,0.0011265520500529395,0.0,7.254861161270557,11,10,2,108.0,11265.520500529397
171655,free-for-all,2.7685013307595985,5.239890256484497e-05,,,,,1,0.0014506643148111582,0.0,5.882775053813072,11,2,2,108.0,14506.643148111581
171666,'nuff,1.7239798812496177,7.097179353328694e-05,,,,,1,0.001223539441875884,0.0,7.669363844279896,11,11,2,108.0,12235.39441875884
171677,recomend,1.4192775608555364,7.966433445721133e-05,,,,,1,0.0011306580229561056,0.0,7.21594738245098,11,2,4,108.0,11306.580229561057
171688,overpowering,1.991367595277695,7.314824837098952e-05,,,,,1,0.0014566505145731299,0.0,6.301108913137264,11,2,2,108.0,14566.505145731295
171699,occurred,1.9024517958820275,6.75771414630287e-05,,,,,1,0.0012856225413691276,0.0,7.024446458456925,11,11,1,108.0,12856.225413691278
171710,allways,1.7279138840469868,7.357498717157748e-05,,,,,1,0.0012713124185234769,0.0,6.613769931264395,11,4,1,108.0,12713.12418523477
171721,impatient,1.7526650182818773,6.933748989736053e-05,,,,,1,0.0012152539299857689,0.0,7.349786676066482,11,11,2,108.0,12152.539299857688
171732,geekurluserkodeirgo,0.6997961639380031,0.00030275570763731966,,,,,1,0.002118672828149319,0.0,5.003526014421044,11,3,5,108.0,21186.72828149319
171743,profilegeekurli,0.6997961639380031,0.00030275570763731966,,,,,1,0.002118672828149319,0.0,5.003526014421044,11,3,5,108.0,21186.72828149319
171754,algorithm,0.44816177425702425,0.0013186122389509775,,,,,1,0.005909516005652973,0.0,3.4180598459270612,11,3,0,108.0,59095.160056529734
171765,radio,1.2641728904347769,0.00012287689752006492,,,,,1,0.0015533764270559837,0.0,5.885207903732694,11,3,3,108.0,15533.764270559834
171776,national,1.2818034300729502,0.0001308941855426573,,,,,1,0.0016778061600518333,0.0,6.0843298092083735,11,2,1,108.0,16778.06160051833
171787,bl,2.0789412089104307,5.256937894220821e-05,,,,,1,0.0010928864820978486,0.0,7.487769569764326,11,6,3,108.0,10928.864820978488
171798,milton,2.180008022876319,7.356163860992114e-05,,,,,1,0.0016036496234555645,0.0,5.527332472562933,11,2,1,108.0,16036.496234555645
171809,unsatisfied,0.4439138939883324,0.0011828320558926798,,,,,1,0.005250755838655443,0.0,3.583875848289119,11,3,2,108.0,52507.558386554425
171820,dave,1.8668103877217288,6.52001268934869e-05,,,,,1,0.0012171627416553625,0.0,7.032940129588205,11,3,1,108.0,12171.627416553623
171831,belts,1.9401107369272217,5.6048554961106864e-05,,,,,1,0.0010874040326929895,0.0,7.066847968308346,11,7,3,108.0,10874.040326929893
171842,blended,1.2072774762685548,7.190109448243754e-05,,,,,1,0.0008680457188770411,0.0,8.72706935215365,11,11,3,108.0,8680.457188770411
171853,90-120,1.3231770081117862,0.0001119068749908788,,,,,1,0.001480726040375707,0.0,6.740226210370702,11,3,2,108.0,14807.260403757067
171864,reinforcement,1.512458202967324,8.016559772611786e-05,,,,,1,0.001212471158766456,0.0,6.996377030958781,11,10,1,108.0,12124.711587664562
171875,metropolis,0.9243156897086876,0.00019928877867691743,,,,,1,0.0018420574491395695,0.0,5.086271379437103,11,2,1,108.0,18420.574491395688
171886,miners,1.4432921915146966,9.493602560778404e-05,,,,,1,0.0013702042445315398,0.0,6.070518109983302,11,5,2,108.0,13702.0424453154
171897,simcity,1.3264058935745235,7.550872902292243e-05,,,,,1,0.0010015522319232594,0.0,8.267694807842084,11,11,4,108.0,10015.522319232596
171908,arrows,1.928179158436927,6.484586296561045e-05,,,,,1,0.0012503444148114701,0.0,6.753248273572789,11,3,1,108.0,12503.444148114708
171919,questioning,2.3587121069634867,7.601526568496282e-05,,,,,1,0.001792981274851679,0.0,5.4185176956825565,11,5,1,108.0,17929.812748516793
171930,newbs,1.3380293414694095,6.750893199217125e-05,,,,,1,0.0009032893181678808,0.0,8.486641944982834,11,11,3,109.0,9032.893181678806
171941,retired,1.8914717836241888,7.955785026429857e-05,,,,,1,0.00150481428940719,0.0,6.706625631529389,11,6,2,109.0,15048.142894071898
171952,isolated,1.5320205570452905,0.00010751405969510768,,,,,1,0.0016471374962429945,0.0,6.084691809278463,11,4,1,109.0,16471.374962429945
171963,chudyk,1.8178005802250776,5.3853482134434665e-05,,,,,1,0.000978948910711162,0.0,7.478574147926083,11,10,3,109.0,9789.48910711162
171974,cheapest,1.5552882270517918,9.812042479060344e-05,,,,,1,0.001526055415101463,0.0,6.168413394622125,11,4,1,109.0,15260.55415101463
171985,projects,1.4546017369735025,0.00012390222362286397,,,,,1,0.0018022838969669725,0.0,5.769371142103753,11,2,0,109.0,18022.83896966972
171996,msrp,0.7374216919884453,0.00027265271387582517,,,,,1,0.002010600255915525,0.0,4.847565353371846,11,2,1,109.0,20106.002559155248
172007,citow,1.6764859914885168,6.856272348099587e-05,,,,,1,0.001149444454541904,0.0,7.234716137582261,11,4,3,109.0,11494.44454541904
172018,rethink,1.5565285095099015,8.005471717911224e-05,,,,,1,0.0012460744961004027,0.0,7.450737448717969,11,4,3,109.0,12460.744961004031
172029,suns,1.1626485180383377,0.00020679292480639772,,,,,1,0.002404274875669718,0.0,5.30006962000577,11,3,0,109.0,24042.74875669717
172040,payment,1.314049880772851,6.640094496298708e-05,,,,,1,0.0008725415381181785,0.0,8.200702214876102,11,10,3,109.0,8725.415381181783
172051,ia,1.3600213814466726,8.712955542766413e-05,,,,,1,0.001184980583375662,0.0,7.881253063354263,11,11,2,109.0,11849.805833756622
172062,sh,1.7721657203268033,6.443710689625932e-05,,,,,1,0.0011419323195858465,0.0,6.937434319369515,11,3,3,109.0,11419.323195858466
172073,computers,1.5070020797836905,0.0001475482982727386,,,,,1,0.0022235559236556137,0.0,5.606410183718072,11,3,1,109.0,22235.55923655614
172084,cdgs,1.5136382955645502,9.316877982688074e-05,,,,,1,0.0014102383309698861,0.0,6.540603391456943,11,3,2,109.0,14102.38330969886
172095,barring,2.483928617813019,4.865636984051042e-05,,,,,1,0.0012085894948573811,0.0,6.9641147509000385,11,4,2,109.0,12085.894948573812
172106,cannons,1.0667994413275759,0.00016105002338288218,,,,,1,0.0017180807497065177,0.0,6.207967803443303,11,4,1,109.0,17180.807497065176
172117,amun,1.7582001687171158,6.251422506337735e-05,,,,,1,0.001099125210536498,0.0,6.540279505827059,11,7,2,109.0,10991.252105364982
172128,cooperatives,1.9670702228938781,6.586542568729117e-05,,,,,1,0.0012956191758770005,0.0,6.8459191375830395,11,5,2,109.0,12956.191758770005
172139,priest,1.0232038778209929,0.00015961862417949524,,,,,1,0.001633223952329113,0.0,6.502876655318428,11,4,2,109.0,16332.239523291128
